customer_id,age,gender,city,tenure_months,avg_order_value,total_orders,last_purchase_days_ago,support_tickets,subscription_type,churn
100453,69,Female,Hyderabad,37,1280,13,31,10,Silver,0
100454,59,Female,Kolkata,58,5183,13,403,45,Silver,1
100455,23,Male,Bangalore,21,245,289,596,28,Basic,1
100456,32,Male,Chennai,75,8383,299,49,28,Platinum,0
100457,60,Female,Mumbai,28,1508,314,593,7,Silver,1
100458,54,Female,Chennai,57,9459,418,325,22,Basic,0
100459,50,Male,Bangalore,63,2350,251,672,14,Silver,0
100460,25,Female,Chennai,62,1249,229,376,32,Platinum,1
100461,61,Female,Pune,111,7580,95,654,19,Silver,0
100462,61,Male,Hyderabad,57,2364,471,418,45,Basic,0
100463,22,Female,Pune,14,9767,492,109,31,Gold,0
100464,56,Male,Delhi,57,278,246,149,42,Platinum,1
100465,21,Male,Pune,13,3145,408,595,34,Basic,1
100466,23,Female,Mumbai,110,8194,4,577,29,Basic,0
100467,62,Female,Bangalore,28,2383,173,258,3,Silver,0
100468,49,Male,Hyderabad,111,6325,235,188,14,Basic,0
100469,69,Female,Bangalore,65,3268,247,728,1,Basic,1
100470,47,Male,Mumbai,12,7794,351,376,25,Gold,1
100471,64,Male,Chennai,85,8992,395,578,2,Gold,0
100472,52,Male,Mumbai,78,2421,126,628,6,Silver,1
100473,57,Male,Chennai,52,3321,36,162,41,Gold,0
100474,69,Male,Hyderabad,19,613,76,79,23,Basic,1
100475,33,Male,Pune,44,1898,41,603,15,Platinum,0
100476,30,Male,Mumbai,40,6680,485,572,31,Silver,0
100477,67,Male,Hyderabad,68,4143,425,67,5,Silver,0
100478,59,Male,Delhi,36,8139,381,111,35,Silver,0
100479,47,Female,Hyderabad,4,1339,446,470,46,Silver,1
100480,36,Male,Kolkata,23,1929,276,328,1,Silver,0
100481,34,Male,Pune,46,5860,444,168,33,Gold,1
100482,36,Male,Bangalore,107,1622,451,437,5,Gold,0
100483,45,Male,Pune,16,7471,403,444,5,Basic,0
100484,43,Male,Kolkata,70,209,317,280,18,Platinum,0
100485,54,Male,Mumbai,96,8283,227,366,12,Basic,1
100486,43,Male,Bangalore,11,5516,279,467,47,Silver,1
100487,40,Female,Mumbai,106,1115,59,378,34,Basic,0
100488,26,Male,Chennai,83,1900,29,262,10,Basic,1
100489,29,Male,Delhi,84,7222,398,377,10,Platinum,0
100490,18,Female,Kolkata,58,3006,354,714,44,Basic,1
100491,18,Female,Bangalore,23,8846,33,54,35,Gold,0
100492,64,Female,Pune,21,3398,36,672,22,Basic,0
100493,51,Female,Bangalore,105,1112,210,193,31,Silver,0
100494,49,Male,Bangalore,56,2975,27,562,29,Silver,0
100495,65,Male,Kolkata,118,7378,98,495,48,Gold,0
100496,42,Male,Hyderabad,92,9870,34,433,37,Basic,1
100497,57,Male,Pune,37,2127,315,381,13,Silver,0
100498,62,Female,Mumbai,35,7884,488,175,33,Gold,0
100499,18,Female,Bangalore,20,1639,404,34,49,Basic,0
100500,33,Male,Pune,18,7086,119,408,37,Basic,0
100501,56,Male,Delhi,76,2383,390,427,28,Basic,1
100502,22,Female,Mumbai,11,1658,471,114,11,Platinum,0
100503,39,Female,Pune,104,2680,299,3,21,Platinum,0
100504,46,Male,Pune,72,2593,66,49,42,Silver,0
100505,20,Male,Pune,17,728,415,555,32,Basic,0
100506,29,Male,Bangalore,113,3403,116,69,36,Silver,0
100507,43,Male,Bangalore,80,5781,378,430,47,Gold,1
100508,33,Male,Hyderabad,21,7877,434,340,40,Gold,0
100509,68,Male,Delhi,6,1502,383,611,12,Gold,1
100510,54,Male,Mumbai,92,7136,156,689,0,Silver,0
100511,39,Female,Kolkata,44,2562,476,580,17,Gold,1
100512,46,Female,Delhi,22,8656,328,247,0,Basic,1
100513,31,Female,Hyderabad,5,1908,407,155,13,Basic,0
100514,45,Female,Kolkata,17,5925,405,502,25,Basic,1
100515,22,Female,Hyderabad,25,4266,404,592,18,Platinum,0
100516,64,Male,Bangalore,79,1445,356,527,38,Silver,1
100517,66,Female,Mumbai,16,4785,313,501,47,Gold,1
100518,47,Female,Delhi,74,8753,77,671,32,Basic,1
100519,63,Male,Pune,43,6998,246,72,47,Gold,0
100520,69,Male,Pune,32,8037,427,204,11,Silver,0
100521,22,Female,Pune,107,7044,235,292,22,Platinum,1
100522,29,Female,Bangalore,57,8808,101,15,21,Silver,0
100523,33,Male,Hyderabad,79,7952,123,206,11,Silver,0
100524,43,Female,Pune,15,1824,485,469,28,Basic,0
100525,43,Female,Hyderabad,15,2628,228,406,29,Silver,1
100526,65,Female,Delhi,22,2237,104,662,38,Platinum,1
100527,38,Female,Bangalore,101,489,292,587,44,Gold,1
100528,56,Female,Pune,9,2567,79,724,48,Silver,1
100529,53,Male,Delhi,64,3289,291,189,41,Silver,0
100530,50,Female,Delhi,74,9108,445,235,11,Platinum,0
100531,47,Female,Bangalore,90,7476,405,355,20,Gold,1
100532,54,Female,Mumbai,41,7256,97,499,0,Gold,0
100533,40,Female,Chennai,22,5750,196,611,48,Basic,0
100534,27,Female,Mumbai,37,6319,206,521,24,Basic,0
100535,22,Male,Bangalore,24,5209,296,217,27,Basic,1
100536,53,Male,Pune,54,9775,453,685,24,Basic,1
100537,51,Female,Hyderabad,29,4382,472,195,22,Basic,1
100538,69,Male,Pune,30,8602,238,520,37,Gold,0
100539,48,Female,Delhi,55,2538,77,626,20,Basic,0
100540,27,Female,Bangalore,85,798,261,339,7,Basic,0
100541,36,Male,Hyderabad,8,419,432,458,24,Platinum,1
100542,49,Male,Hyderabad,107,5687,125,643,33,Platinum,0
100543,18,Female,Pune,1,4722,145,405,36,Basic,1
100544,22,Female,Mumbai,94,6826,110,552,36,Basic,1
100545,62,Female,Hyderabad,18,9996,458,406,16,Basic,1
100546,21,Male,Kolkata,67,7117,101,122,7,Gold,0
100547,33,Female,Delhi,104,2899,8,371,18,Basic,0
100548,41,Female,Pune,40,1195,194,156,8,Gold,1
100549,33,Male,Hyderabad,58,6968,307,611,45,Silver,1
100550,19,Male,Bangalore,114,2365,188,404,15,Basic,1
100551,66,Female,Bangalore,27,9097,304,211,48,Silver,1
100552,45,Female,Mumbai,48,2118,485,690,36,Gold,1
100553,49,Male,Pune,32,3458,275,417,1,Basic,0
100554,44,Male,Chennai,38,638,291,655,40,Basic,1
100555,37,Female,Bangalore,41,9291,427,681,37,Platinum,1
100556,41,Male,Bangalore,49,3459,250,654,24,Basic,0
100557,29,Female,Chennai,96,503,387,228,18,Silver,0
100558,67,Female,Hyderabad,109,6426,498,337,8,Basic,0
100559,52,Female,Pune,59,3206,214,441,12,Basic,1
100560,50,Male,Kolkata,102,2064,269,672,47,Gold,1
100561,50,Male,Chennai,106,7132,315,289,48,Silver,0
100562,68,Female,Bangalore,13,9722,279,547,15,Basic,0
100563,60,Male,Hyderabad,56,2687,429,155,16,Gold,0
100564,54,Female,Delhi,96,4283,327,286,21,Basic,1
100565,29,Male,Kolkata,70,6744,10,550,20,Silver,1
100566,20,Male,Hyderabad,81,3669,251,108,11,Basic,0
100567,18,Female,Bangalore,9,258,75,551,2,Gold,0
100568,50,Female,Kolkata,9,2092,138,307,13,Basic,0
100569,57,Male,Kolkata,67,3663,400,693,24,Silver,0
100570,27,Female,Hyderabad,58,8849,143,168,25,Gold,1
100571,60,Male,Delhi,29,1473,423,13,8,Gold,0
100572,61,Female,Kolkata,6,8005,428,628,7,Basic,0
100573,46,Male,Mumbai,41,9321,487,401,34,Basic,1
100574,30,Male,Mumbai,66,6824,77,31,17,Gold,0
100575,29,Female,Kolkata,43,2842,489,670,37,Basic,1
100576,48,Male,Delhi,116,5326,1,654,3,Basic,0
100577,63,Female,Chennai,42,2884,18,627,35,Gold,1
100578,19,Male,Bangalore,102,3371,320,563,28,Basic,0
100579,68,Male,Hyderabad,116,6336,328,266,32,Basic,0
100580,67,Male,Kolkata,8,9588,149,498,30,Basic,1
100581,52,Female,Mumbai,39,8441,251,101,45,Silver,0
100582,40,Male,Pune,39,9990,266,576,13,Basic,1
100583,34,Male,Mumbai,25,6847,482,648,26,Basic,1
100584,43,Male,Delhi,46,2858,219,166,28,Silver,1
100585,25,Male,Bangalore,28,5194,465,341,14,Gold,0
100586,46,Male,Mumbai,6,3122,133,147,49,Gold,0
100587,43,Male,Kolkata,97,9051,163,252,7,Silver,0
100588,27,Female,Hyderabad,94,1378,4,37,32,Silver,0
100589,43,Female,Delhi,25,2790,253,345,26,Gold,0
100590,51,Male,Hyderabad,8,2589,103,17,4,Basic,0
100591,68,Female,Chennai,88,384,68,561,49,Basic,0
100592,58,Male,Kolkata,3,5320,162,152,47,Basic,1
100593,24,Female,Hyderabad,72,6393,67,627,7,Silver,0
100594,21,Male,Hyderabad,74,7336,265,109,27,Platinum,0
100595,67,Female,Bangalore,100,9417,104,505,2,Gold,0
100596,62,Female,Kolkata,111,2489,55,710,2,Platinum,1
100597,28,Male,Pune,90,4638,97,284,27,Basic,0
100598,46,Male,Pune,62,3496,153,635,44,Silver,1
100599,53,Male,Delhi,61,8658,138,564,14,Silver,1
100600,42,Male,Chennai,7,5111,151,236,46,Basic,1
100601,38,Female,Bangalore,111,6292,432,54,23,Gold,0
100602,53,Female,Bangalore,62,2064,74,257,30,Silver,0
100603,27,Female,Bangalore,83,2815,221,587,48,Basic,1
100604,54,Male,Mumbai,69,5332,2,29,31,Basic,1
100605,26,Female,Hyderabad,116,5681,173,27,29,Basic,0
100606,41,Female,Chennai,58,4828,398,601,16,Silver,0
100607,52,Male,Pune,42,2827,186,43,24,Basic,0
100608,66,Female,Mumbai,76,5364,457,188,7,Platinum,0
100609,52,Female,Hyderabad,16,5877,486,163,36,Basic,1
100610,65,Male,Kolkata,101,3610,233,143,39,Basic,1
100611,53,Male,Chennai,49,2532,210,413,48,Basic,0
100612,35,Male,Delhi,115,3547,325,370,49,Silver,1
100613,66,Male,Chennai,60,6446,164,701,33,Basic,0
100614,56,Male,Mumbai,99,1378,388,18,42,Platinum,0
100615,49,Female,Kolkata,45,7542,406,656,36,Silver,1
100616,41,Female,Hyderabad,6,2462,122,660,44,Silver,1
100617,40,Female,Bangalore,70,3956,275,78,16,Basic,0
100618,49,Male,Pune,110,5700,145,563,30,Basic,1
100619,54,Male,Hyderabad,16,9937,281,681,21,Platinum,1
100620,29,Female,Delhi,84,5488,28,137,39,Basic,0
100621,66,Female,Chennai,118,9919,315,15,43,Silver,1
100622,30,Female,Bangalore,58,697,455,474,3,Platinum,0
100623,40,Female,Mumbai,39,6278,226,158,19,Basic,0
100624,42,Male,Pune,72,8313,284,225,42,Basic,0
100625,52,Male,Delhi,119,9380,107,276,31,Basic,1
100626,58,Male,Kolkata,7,2541,437,402,41,Gold,0
100627,47,Male,Kolkata,70,902,340,17,28,Basic,0
100628,34,Female,Mumbai,15,1396,426,547,40,Basic,1
100629,66,Male,Hyderabad,98,1996,412,483,22,Basic,0
100630,37,Male,Chennai,33,1257,245,181,11,Basic,0
100631,65,Male,Hyderabad,59,641,85,339,30,Platinum,1
100632,42,Female,Pune,6,5641,366,85,4,Gold,0
100633,39,Male,Pune,35,6737,361,638,25,Silver,0
100634,30,Female,Kolkata,109,4309,425,199,7,Basic,0
100635,36,Male,Hyderabad,91,9703,423,323,33,Silver,1
100636,66,Male,Mumbai,30,8390,99,520,13,Gold,1
100637,53,Male,Pune,20,2707,336,248,32,Basic,0
100638,29,Male,Chennai,19,6021,16,306,11,Silver,0
100639,58,Female,Mumbai,107,2189,204,651,3,Basic,0
100640,36,Male,Chennai,31,1196,471,80,3,Basic,0
100641,29,Female,Pune,82,458,205,395,46,Platinum,0
100642,26,Female,Bangalore,118,8228,107,366,28,Basic,0
100643,24,Male,Bangalore,97,6825,391,264,10,Basic,0
100644,45,Female,Pune,42,8124,404,510,19,Silver,1
100645,31,Male,Chennai,109,6028,244,151,33,Basic,0
100646,48,Female,Kolkata,90,4165,204,709,17,Platinum,1
100647,69,Female,Kolkata,110,6604,277,155,43,Platinum,0
100648,36,Male,Bangalore,84,7922,49,530,42,Silver,1
100649,64,Male,Pune,101,3276,497,405,1,Silver,0
100650,33,Male,Delhi,41,8172,45,338,46,Gold,0
100651,22,Male,Kolkata,58,3129,372,498,34,Silver,1
100652,52,Male,Pune,103,5188,92,136,49,Gold,0
100653,29,Male,Pune,88,4736,397,18,0,Basic,0
100654,42,Male,Delhi,74,1212,420,14,42,Platinum,1
100655,69,Female,Pune,43,7395,252,176,16,Silver,0
100656,38,Female,Hyderabad,75,7739,283,166,45,Silver,1
100657,53,Female,Bangalore,13,5212,162,183,2,Gold,0
100658,40,Male,Bangalore,38,6084,222,671,35,Silver,1
100659,33,Male,Bangalore,26,4225,245,155,30,Gold,1
100660,56,Female,Hyderabad,20,383,311,563,3,Basic,0
100661,62,Male,Delhi,3,3832,291,374,28,Silver,0
100662,59,Male,Hyderabad,66,3932,383,464,17,Basic,1
100663,56,Male,Bangalore,36,3177,499,317,31,Platinum,1
100664,31,Male,Hyderabad,31,3743,203,181,0,Silver,1
100665,48,Female,Kolkata,24,659,259,194,17,Basic,1
100666,22,Female,Pune,77,5662,127,40,35,Silver,0
100667,52,Male,Mumbai,65,5373,447,702,18,Basic,1
100668,40,Male,Delhi,117,3781,44,486,9,Basic,0
100669,46,Female,Chennai,107,9842,48,440,9,Basic,0
100670,60,Female,Chennai,96,8855,386,412,37,Basic,0
100671,28,Female,Chennai,31,3181,384,7,14,Gold,0
100672,35,Female,Mumbai,49,2683,200,407,11,Basic,0
100673,64,Male,Hyderabad,87,7827,458,113,16,Platinum,1
100674,29,Male,Hyderabad,112,8757,106,589,42,Silver,0
100675,26,Male,Mumbai,26,2627,415,135,20,Gold,0
100676,27,Male,Chennai,82,920,296,614,42,Gold,0
100677,61,Male,Delhi,84,6502,355,592,4,Platinum,0
100678,34,Male,Chennai,9,4469,244,637,5,Silver,1
100679,55,Male,Chennai,76,3114,461,596,9,Silver,0
100680,24,Male,Hyderabad,29,3360,220,702,35,Gold,1
100681,63,Male,Delhi,31,7722,11,38,19,Gold,0
100682,30,Female,Mumbai,45,6220,377,588,4,Silver,1
100683,57,Female,Kolkata,7,7322,484,259,16,Silver,0
100684,59,Male,Kolkata,82,8149,397,612,35,Silver,1
100685,26,Female,Delhi,39,9069,122,629,11,Basic,0
100686,67,Female,Delhi,118,7921,107,16,14,Basic,0
100687,44,Male,Delhi,104,6891,89,675,49,Platinum,1
100688,19,Female,Pune,22,9946,322,130,10,Basic,0
100689,22,Female,Chennai,6,5519,244,380,23,Basic,0
100690,46,Female,Delhi,90,9665,428,545,16,Basic,0
100691,54,Male,Bangalore,65,7921,62,275,49,Gold,0
100692,55,Male,Bangalore,89,4843,492,685,10,Basic,1
100693,36,Female,Bangalore,84,6555,491,612,11,Basic,1
100694,25,Female,Mumbai,106,5158,47,726,36,Gold,1
100695,65,Male,Delhi,83,9420,246,666,4,Basic,0
100696,62,Female,Bangalore,23,559,415,410,19,Basic,1
100697,18,Male,Pune,54,2786,345,56,1,Silver,0
100698,39,Male,Kolkata,19,8461,275,283,4,Basic,1
100699,69,Male,Bangalore,95,4899,152,668,37,Basic,0
100700,34,Male,Hyderabad,28,476,469,349,37,Gold,0
100701,24,Male,Bangalore,60,2937,53,438,19,Platinum,1
100702,42,Female,Kolkata,101,5287,47,632,41,Platinum,0
100703,62,Female,Kolkata,72,8432,116,44,32,Silver,1
100704,21,Male,Hyderabad,84,6910,279,102,36,Silver,1
100705,53,Male,Bangalore,95,1214,446,561,25,Gold,1
100706,23,Female,Pune,1,3703,95,445,28,Basic,1
100707,48,Male,Kolkata,3,7193,257,511,4,Gold,0
100708,36,Male,Hyderabad,99,7576,102,702,17,Platinum,0
100709,61,Male,Delhi,66,7810,84,230,47,Basic,1
100710,56,Male,Hyderabad,21,2941,404,437,26,Gold,1
100711,44,Female,Chennai,19,9966,229,638,27,Basic,1
100712,27,Male,Mumbai,2,9037,135,376,2,Silver,0
100713,43,Female,Bangalore,42,6209,60,373,29,Silver,1
100714,36,Male,Hyderabad,108,1381,85,170,25,Basic,0
100715,56,Male,Pune,110,1968,284,425,33,Basic,1
100716,20,Female,Chennai,17,3007,359,238,40,Basic,0
100717,62,Male,Mumbai,64,7591,70,191,19,Basic,1
100718,30,Male,Hyderabad,25,9753,57,468,7,Basic,0
100719,67,Female,Bangalore,76,770,441,443,45,Silver,1
100720,45,Male,Pune,60,5678,404,279,42,Basic,0
100721,37,Female,Chennai,48,6263,185,297,26,Basic,0
100722,45,Female,Mumbai,82,1833,346,120,31,Silver,0
100723,25,Male,Hyderabad,90,7536,100,701,7,Basic,1
100724,58,Male,Bangalore,90,1161,276,184,27,Basic,0
100725,56,Female,Chennai,109,4785,349,50,34,Gold,1
100726,18,Male,Chennai,98,6950,142,564,10,Basic,0
100727,20,Female,Delhi,35,8583,362,203,44,Gold,0
100728,30,Male,Hyderabad,98,8834,6,364,45,Gold,1
100729,45,Male,Pune,82,8161,169,176,24,Basic,1
100730,66,Female,Kolkata,9,1018,384,461,8,Silver,1
100731,42,Female,Kolkata,92,2409,155,176,38,Gold,0
100732,50,Male,Bangalore,60,9565,54,671,32,Platinum,1
100733,55,Male,Chennai,33,9467,20,622,40,Basic,1
100734,23,Female,Chennai,89,8353,261,555,13,Basic,0
100735,61,Male,Pune,14,1894,91,440,29,Silver,1
100736,62,Female,Chennai,71,8785,380,8,23,Gold,0
100737,49,Female,Delhi,38,6864,386,653,46,Platinum,1
100738,62,Female,Kolkata,44,735,272,273,1,Silver,0
100739,64,Female,Hyderabad,58,5431,100,659,24,Silver,1
100740,38,Female,Kolkata,10,7860,473,249,44,Gold,1
100741,33,Female,Pune,31,7373,384,555,8,Gold,0
100742,38,Male,Mumbai,53,8858,236,465,12,Basic,0
100743,28,Male,Delhi,94,9643,310,6,40,Gold,0
100744,54,Female,Delhi,64,9980,160,413,0,Platinum,1
100745,53,Male,Chennai,71,8355,88,174,31,Basic,0
100746,52,Male,Bangalore,59,4050,323,602,4,Silver,0
100747,36,Male,Delhi,86,1820,425,308,8,Platinum,0
100748,37,Female,Bangalore,54,2484,163,647,38,Basic,0
100749,35,Female,Kolkata,53,8319,131,726,38,Silver,1
100750,64,Female,Kolkata,55,8527,206,618,31,Gold,1
100751,58,Male,Chennai,15,1641,361,265,15,Silver,1
100752,66,Male,Kolkata,64,2630,42,417,5,Platinum,0
100753,31,Male,Chennai,17,7285,94,667,21,Platinum,1
100754,32,Male,Hyderabad,77,3957,68,618,20,Silver,1
100755,48,Male,Kolkata,82,1109,479,270,22,Basic,0
100756,18,Male,Bangalore,10,1347,143,699,42,Gold,0
100757,20,Female,Chennai,73,8408,344,271,19,Silver,1
100758,33,Male,Kolkata,86,7481,167,525,16,Silver,1
100759,40,Female,Hyderabad,29,3219,448,202,9,Silver,1
100760,28,Female,Pune,68,7131,361,577,11,Basic,1
100761,29,Male,Bangalore,18,641,424,297,37,Basic,1
100762,27,Male,Bangalore,24,6807,213,712,11,Platinum,1
100763,49,Female,Pune,37,3729,68,75,36,Silver,1
100764,33,Female,Chennai,26,8310,422,533,29,Silver,0
100765,25,Female,Hyderabad,9,4230,230,119,18,Silver,1
100766,55,Female,Chennai,62,5149,191,495,1,Silver,0
100767,29,Female,Pune,108,2282,443,579,19,Basic,0
100768,41,Female,Chennai,3,2296,453,678,3,Platinum,1
100769,45,Female,Mumbai,44,5898,348,65,29,Platinum,1
100770,25,Female,Pune,59,731,326,641,22,Gold,1
100771,45,Female,Kolkata,86,3577,221,138,49,Silver,1
100772,53,Female,Pune,64,5996,370,677,32,Silver,1
100773,43,Female,Delhi,81,9913,86,63,2,Silver,0
100774,25,Female,Delhi,91,7309,299,67,29,Silver,1
100775,67,Male,Mumbai,112,700,146,537,11,Gold,0
100776,45,Male,Pune,12,9702,412,32,0,Basic,0
100777,45,Female,Hyderabad,39,8908,457,586,24,Gold,1
100778,54,Male,Pune,81,2581,267,666,49,Basic,0
100779,58,Female,Hyderabad,94,4246,475,461,45,Silver,0
100780,53,Female,Chennai,23,915,199,488,25,Basic,1
100781,44,Male,Pune,60,1942,188,261,49,Gold,0
100782,34,Male,Pune,118,4549,136,690,9,Silver,0
100783,26,Female,Hyderabad,35,2576,308,399,13,Silver,0
100784,50,Male,Mumbai,119,2546,290,140,32,Gold,1
100785,37,Female,Chennai,84,217,493,589,27,Silver,0
100786,30,Female,Pune,28,745,153,438,35,Platinum,1
100787,45,Male,Delhi,73,817,21,655,30,Basic,1
100788,65,Male,Mumbai,10,605,270,565,38,Gold,0
100789,46,Female,Bangalore,80,3103,77,656,39,Platinum,1
100790,30,Female,Hyderabad,20,8816,241,697,23,Silver,0
100791,63,Male,Pune,14,3891,270,643,20,Gold,0
100792,52,Female,Mumbai,70,5358,9,441,4,Basic,0
100793,23,Male,Mumbai,40,8933,344,215,45,Silver,0
100794,35,Female,Pune,67,9650,336,560,3,Basic,0
100795,68,Female,Chennai,83,1092,421,153,36,Basic,0
100796,22,Male,Kolkata,116,9714,91,318,5,Gold,1
100797,64,Female,Bangalore,107,4203,89,330,9,Basic,0
100798,42,Male,Kolkata,12,9580,300,474,40,Basic,1
100799,19,Male,Chennai,10,5762,214,90,14,Silver,0
100800,27,Male,Hyderabad,108,3154,365,679,19,Basic,1
100801,47,Male,Pune,62,3463,204,627,42,Basic,1
100802,67,Female,Chennai,84,7779,399,672,29,Basic,0
100803,62,Male,Chennai,33,3648,442,686,25,Silver,0
100804,22,Female,Hyderabad,104,9584,5,388,22,Basic,0
100805,50,Female,Bangalore,7,239,120,80,1,Silver,0
100806,18,Male,Mumbai,112,6740,176,30,24,Platinum,0
100807,35,Female,Hyderabad,25,7060,118,412,24,Basic,0
100808,49,Male,Kolkata,67,5829,110,391,35,Gold,1
100809,64,Female,Delhi,100,3813,475,418,10,Basic,0
100810,66,Female,Bangalore,76,4078,323,167,31,Basic,0
100811,28,Female,Mumbai,112,9912,89,543,9,Basic,0
100812,38,Female,Pune,37,8543,235,379,2,Basic,1
100813,43,Male,Kolkata,83,8600,252,679,13,Basic,1
100814,42,Female,Chennai,10,2002,84,566,26,Silver,0
100815,39,Female,Hyderabad,9,8784,236,124,12,Basic,0
100816,44,Female,Pune,32,2892,8,654,21,Silver,0
100817,66,Female,Kolkata,34,2658,414,567,42,Silver,0
100818,30,Female,Hyderabad,32,6095,131,656,47,Basic,1
100819,50,Male,Bangalore,12,1146,257,333,27,Silver,0
100820,51,Female,Mumbai,2,3618,477,239,40,Silver,0
100821,58,Female,Delhi,101,1453,485,579,44,Gold,0
100822,52,Female,Kolkata,91,7713,150,626,49,Silver,0
100823,18,Male,Pune,67,3986,112,467,30,Gold,0
100824,38,Male,Hyderabad,55,4135,496,213,4,Basic,0
100825,65,Male,Mumbai,25,892,407,202,5,Silver,0
100826,23,Male,Mumbai,111,3106,194,191,27,Gold,1
100827,45,Male,Kolkata,52,1906,10,474,27,Basic,0
100828,34,Female,Chennai,43,8934,492,127,38,Gold,0
100829,22,Male,Delhi,35,7345,265,562,7,Silver,0
100830,48,Male,Bangalore,100,725,79,539,45,Gold,0
100831,22,Male,Hyderabad,90,9395,353,608,3,Platinum,1
100832,55,Male,Pune,28,4081,161,413,31,Gold,0
100833,20,Male,Mumbai,117,7553,184,481,4,Silver,0
100834,40,Female,Pune,3,3218,328,587,18,Basic,0
100835,54,Male,Bangalore,23,4811,43,368,47,Silver,1
100836,54,Male,Mumbai,48,628,17,187,19,Silver,0
100837,27,Male,Delhi,10,3974,443,126,16,Silver,1
100838,27,Male,Chennai,91,1066,166,499,31,Basic,1
100839,36,Female,Chennai,92,5187,178,340,0,Silver,0
100840,34,Female,Pune,98,654,303,589,12,Basic,0
100841,38,Male,Bangalore,46,4610,398,366,24,Gold,0
100842,31,Female,Bangalore,42,1201,296,711,5,Gold,0
100843,26,Female,Kolkata,67,7805,60,428,45,Silver,1
100844,63,Male,Chennai,95,2873,452,472,47,Basic,1
100845,18,Female,Bangalore,100,7766,404,437,49,Platinum,0
100846,68,Male,Delhi,80,2433,348,196,9,Basic,0
100847,62,Female,Mumbai,80,9378,28,330,20,Basic,1
100848,30,Female,Chennai,118,7145,99,314,17,Basic,1
100849,21,Male,Mumbai,39,887,399,456,12,Silver,0
100850,18,Female,Kolkata,108,2673,16,279,36,Basic,0
100851,66,Female,Delhi,73,9930,171,107,2,Gold,0
100852,57,Male,Hyderabad,96,4293,484,145,33,Gold,1
100853,49,Male,Chennai,27,9264,266,8,48,Basic,1
100854,51,Male,Mumbai,40,8167,460,50,15,Gold,0
100855,45,Male,Hyderabad,80,680,208,608,44,Basic,1
100856,48,Female,Mumbai,89,7674,374,523,3,Silver,1
100857,25,Female,Hyderabad,53,9964,115,461,39,Gold,0
100858,56,Female,Mumbai,57,3982,485,471,24,Gold,0
100859,43,Male,Hyderabad,67,1963,422,449,39,Gold,0
100860,51,Male,Mumbai,10,211,73,455,11,Basic,0
100861,20,Male,Kolkata,48,1903,253,409,0,Gold,0
100862,67,Male,Delhi,81,845,127,613,47,Basic,0
100863,29,Male,Delhi,29,8866,241,309,36,Silver,1
100864,18,Male,Hyderabad,15,6917,134,562,48,Silver,0
100865,61,Male,Mumbai,117,9123,297,3,8,Basic,0
100866,22,Male,Pune,98,6728,314,393,41,Silver,1
100867,47,Male,Mumbai,23,8188,240,401,32,Basic,0
100868,47,Male,Hyderabad,18,2511,73,415,12,Basic,1
100869,34,Female,Mumbai,33,8143,74,94,42,Silver,0
100870,65,Male,Kolkata,108,6035,48,212,11,Basic,0
100871,64,Male,Chennai,85,6057,315,493,19,Silver,0
100872,40,Male,Mumbai,29,7552,15,246,36,Gold,0
100873,32,Male,Pune,6,6053,70,91,25,Basic,1
100874,54,Female,Delhi,34,9504,358,330,15,Basic,1
100875,38,Female,Pune,72,3169,19,212,7,Silver,0
100876,31,Male,Bangalore,63,3865,263,534,17,Basic,0
100877,19,Female,Delhi,53,2167,5,616,17,Basic,1
100878,28,Female,Kolkata,101,7674,454,395,8,Basic,0
100879,68,Female,Delhi,57,9994,393,551,8,Basic,0
100880,56,Male,Hyderabad,85,2343,444,300,45,Silver,1
100881,55,Male,Delhi,30,7920,331,676,32,Platinum,0
100882,51,Female,Pune,114,6133,395,59,17,Basic,0
100883,55,Female,Bangalore,56,5820,157,138,33,Silver,0
100884,67,Male,Kolkata,35,2349,227,153,6,Gold,0
100885,51,Female,Delhi,58,4679,308,467,47,Basic,1
100886,35,Female,Chennai,87,2514,56,72,3,Basic,1
100887,47,Male,Pune,109,4184,146,215,4,Basic,0
